Size,Indices,AIC,BIC,CICOMP
5,"DOC_M,DIC_mM,Ca_uM,Mg_uM,SO4_uM",1720.6934856276036,1747.2232068238845,1799.5428871227944
5,"DOC_M,DIC_mM,Ca_uM,Mg_uM,Cl_uM",747.1788687923179,773.7085899885986,826.028270582713
5,"DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM",1177.5890828590273,1204.118804055308,1256.4384851873695
5,"DOC_M,DIC_mM,Ca_uM,Na_uM,SO4_uM",2277.5422861094585,2304.072007305739,2356.391681732819
5,"DOC_M,DIC_mM,Ca_uM,Na_uM,Cl_uM",1924.2076872032173,1950.7374083994982,2003.0570896938643
5,"DOC_M,DIC_mM,Ca_uM,K_uM,SO4_uM",2464.2163942771263,2490.746115473407,2543.0657962105515
5,"DOC_M,DIC_mM,Ca_uM,K_uM,Cl_uM",1646.706430884396,1673.2361520806767,1725.5558333184506
5,"DOC_M,DIC_mM,Ca_uM,SO4_uM,Cl_uM",805.6122665297696,832.1419877260504,884.4616506047685
5,"DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM",1420.5495999954358,1447.0793211917166,1499.398926095683
5,"DOC_M,DIC_mM,Mg_uM,Na_uM,SO4_uM",2488.7341449902565,2515.263866186537,2567.5835475260824
5,"DOC_M,DIC_mM,Mg_uM,Na_uM,Cl_uM",746.4760973108814,773.0058185071622,825.3254913828088
5,"DOC_M,DIC_mM,Mg_uM,K_uM,SO4_uM",1999.034582419227,2025.564303615508,2077.8839834643086
5,"DOC_M,DIC_mM,Mg_uM,K_uM,Cl_uM",763.4551076767573,789.984828873038,842.3044958307793
5,"DOC_M,DIC_mM,Mg_uM,SO4_uM,Cl_uM",769.4192394566005,795.9489606528813,848.2686405260519
5,"DOC_M,DIC_mM,Na_uM,K_uM,SO4_uM",1111.1036349578987,1137.6333561541796,1189.95303691119
5,"DOC_M,DIC_mM,Na_uM,K_uM,Cl_uM",1309.5925467567986,1336.1222679530792,1388.441948691764
5,"DOC_M,DIC_mM,Na_uM,SO4_uM,Cl_uM",1885.9456191499985,1912.4753403462792,1964.7950214281495
5,"DOC_M,DIC_mM,K_uM,SO4_uM,Cl_uM",1601.6488373772947,1628.1785585735756,1680.4982377244014
5,"DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM",1775.6692926828528,1802.1990138791334,1854.5186951498722
5,"DOC_M,Ca_uM,Mg_uM,Na_uM,SO4_uM",2083.2749975317884,2109.804718728069,2162.124399636443
5,"DOC_M,Ca_uM,Mg_uM,Na_uM,Cl_uM",2101.573941519318,2128.1036627155986,2180.423344080647
5,"DOC_M,Ca_uM,Mg_uM,K_uM,SO4_uM",2218.556906422461,2245.0866276187417,2297.406307780866
5,"DOC_M,Ca_uM,Mg_uM,K_uM,Cl_uM",1915.0056996484436,1941.5354208447243,1993.8551021046667
5,"DOC_M,Ca_uM,Mg_uM,SO4_uM,Cl_uM",1364.493827527852,1391.023548724133,1443.3432285010733
5,"DOC_M,Ca_uM,Na_uM,K_uM,SO4_uM",2337.8134493277007,2364.3431705239814,2416.6628518883485
5,"DOC_M,Ca_uM,Na_uM,K_uM,Cl_uM",2312.4483113192273,2338.978032515508,2391.2977138824667
5,"DOC_M,Ca_uM,Na_uM,SO4_uM,Cl_uM",2324.4340487188792,2350.96376991516,2403.2834512812055
5,"DOC_M,Ca_uM,K_uM,SO4_uM,Cl_uM",2324.112449823793,2350.642171020074,2402.961852375469
5,"DOC_M,Mg_uM,Na_uM,K_uM,SO4_uM",1800.1095933303466,1826.6393145266275,1878.9589951582345
5,"DOC_M,Mg_uM,Na_uM,K_uM,Cl_uM",1677.0045507531372,1703.5342719494179,1755.853952655681
5,"DOC_M,Mg_uM,Na_uM,SO4_uM,Cl_uM",2101.535683836493,2128.0654050327735,2180.385086323348
5,"DOC_M,Mg_uM,K_uM,SO4_uM,Cl_uM",1888.8461205229635,1915.3758417192444,1967.6955220180264
5,"DOC_M,Na_uM,K_uM,SO4_uM,Cl_uM",2320.861198204841,2347.3909194011217,2399.7106007682887
5,"DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM",1831.7762009240896,1858.3059221203703,1909.8537243098172
5,"DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM",1834.4578289946503,1860.987550190931,1884.9031752045441
5,"DIC_mM,Ca_uM,Mg_uM,Na_uM,Cl_uM",2059.5120734617667,2086.0417946580474,2138.3141456499425
5,"DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM",1617.126271003681,1643.655992199962,1657.623087543839
5,"DIC_mM,Ca_uM,Mg_uM,K_uM,Cl_uM",2308.970339868451,2335.5000610647317,2387.4464256590204
5,"DIC_mM,Ca_uM,Mg_uM,SO4_uM,Cl_uM",1494.5090873830577,1521.0388085793384,1572.178391030785
5,"DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM",1745.929578514685,1772.4592997109658,1817.425523170816
5,"DIC_mM,Ca_uM,Na_uM,K_uM,Cl_uM",1752.0871494588466,1778.6168706551275,1803.5213472368605
5,"DIC_mM,Ca_uM,Na_uM,SO4_uM,Cl_uM",1738.4627927226509,1764.9925139189318,1816.0936104324417
5,"DIC_mM,Ca_uM,K_uM,SO4_uM,Cl_uM",1736.7228512989595,1763.2525724952402,1814.9838883071743
5,"DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM",2071.3969175947373,2097.926638791018,2149.8778098056946
5,"DIC_mM,Mg_uM,Na_uM,K_uM,Cl_uM",2082.0190271104852,2108.548748306766,2160.859683089183
5,"DIC_mM,Mg_uM,Na_uM,SO4_uM,Cl_uM",2340.6714543444496,2367.20117554073,2419.5171574644714
5,"DIC_mM,Mg_uM,K_uM,SO4_uM,Cl_uM",2554.766714112361,2581.296435308642,2633.6025140791626
5,"DIC_mM,Na_uM,K_uM,SO4_uM,Cl_uM",1767.4568201190518,1793.9865413153325,1806.0349290768997
5,"Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",1550.9949624793032,1577.5246836755841,1628.7421061760615
5,"Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",1641.9849003493366,1668.5146215456175,1719.8932121832563
5,"Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",1514.7124772493598,1541.2421984456405,1593.5519094230194
5,"Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",1504.7187094868648,1531.2484306831457,1582.8020463489368
5,"Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",2226.1629400058023,2252.692661202083,2305.0122386717317
5,"Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",1684.4328677080912,1710.9625889043718,1762.445194015361
6,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM",1871.9024182731707,1902.2220996403487,1984.4915730435484
6,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Na_uM",1045.0759609523564,1075.3956423195343,1157.6651245403627
6,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,K_uM",919.6211017861341,949.9407831533122,1032.2102649590606
6,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,SO4_uM",826.3618851980812,856.6815665652592,938.9510438309429
6,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Cl_uM",1041.7538183747727,1072.0734997419506,1154.342981955199
6,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,Na_uM",1713.4323113391781,1743.751992706356,1826.0214453165197
6,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,K_uM",1980.078301098798,2010.397982465976,2092.6671278525796
6,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,SO4_uM",2021.6750289113174,2051.9947102784954,2134.2640710684004
6,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,Cl_uM",566.7608021789124,597.0804835460905,679.3496337555011
6,"Temp_C,pH,DOC_M,DIC_mM,Na_uM,K_uM",1071.366483581348,1101.6861649485259,1183.9556471701853
6,"Temp_C,pH,DOC_M,DIC_mM,Na_uM,SO4_uM",1288.9219432992397,1319.2416246664177,1401.5111034152276
6,"Temp_C,pH,DOC_M,DIC_mM,Na_uM,Cl_uM",1038.4732777803017,1068.7929591474797,1150.9455668445355
6,"Temp_C,pH,DOC_M,DIC_mM,K_uM,SO4_uM",2059.3112115130225,2089.6308928802005,2171.8785959168026
6,"Temp_C,pH,DOC_M,DIC_mM,K_uM,Cl_uM",1053.9701491312612,1084.2898304984392,1166.5592943060765
6,"Temp_C,pH,DOC_M,DIC_mM,SO4_uM,Cl_uM",1167.1151140977977,1197.4347954649757,1279.7042776652852
6,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,Na_uM",1358.8315550657967,1389.1512364329747,1471.4207185990633
6,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,K_uM",2066.394125810333,2096.713807177511,2178.9832316254715
6,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,SO4_uM",696.8883969594646,727.2080783266426,809.4775594805658
6,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,Cl_uM",1485.765921536189,1516.0856029033669,1598.3550830656739
6,"Temp_C,pH,DOC_M,Ca_uM,Na_uM,K_uM",1020.9438907408452,1051.2635721080233,1133.5330539291415
6,"Temp_C,pH,DOC_M,Ca_uM,Na_uM,SO4_uM",1878.2208151631687,1908.5404965303467,1990.8099708693117
6,"Temp_C,pH,DOC_M,Ca_uM,Na_uM,Cl_uM",1049.286260875466,1079.605942242644,1161.8754235859212
6,"Temp_C,pH,DOC_M,Ca_uM,K_uM,SO4_uM",248.10650155332382,278.42618292050184,360.6956507038552
6,"Temp_C,pH,DOC_M,Ca_uM,K_uM,Cl_uM",1004.0423052154166,1034.3619865825947,1116.6314687523773
6,"Temp_C,pH,DOC_M,Ca_uM,SO4_uM,Cl_uM",1971.7743021680199,2002.0939835351978,2084.3634493176787
6,"Temp_C,pH,DOC_M,Mg_uM,Na_uM,K_uM",1642.9562391359293,1673.2759205031073,1755.5453940165335
6,"Temp_C,pH,DOC_M,Mg_uM,Na_uM,SO4_uM",1498.944845089795,1529.264526456973,1611.5340077522267
6,"Temp_C,pH,DOC_M,Mg_uM,Na_uM,Cl_uM",1757.8984686324334,1788.2181499996113,1870.4476018588857
6,"Temp_C,pH,DOC_M,Mg_uM,K_uM,SO4_uM",1870.7405679381786,1901.0602493053566,1983.3295091020595
6,"Temp_C,pH,DOC_M,Mg_uM,K_uM,Cl_uM",1673.3878871809343,1703.7075685481122,1785.9770233638035
6,"Temp_C,pH,DOC_M,Mg_uM,SO4_uM,Cl_uM",1593.6009727934118,1623.9206541605897,1706.1901306163077
6,"Temp_C,pH,DOC_M,Na_uM,K_uM,SO4_uM",1401.9591213292167,1432.2788026963947,1514.5482814757404
6,"Temp_C,pH,DOC_M,Na_uM,K_uM,Cl_uM",1170.8214340758313,1201.1411154430093,1283.4105962630556
6,"Temp_C,pH,DOC_M,Na_uM,SO4_uM,Cl_uM",1374.384838259378,1404.704519626556,1486.9739950987603
6,"Temp_C,pH,DOC_M,K_uM,SO4_uM,Cl_uM",1434.3725805400263,1464.6922619072043,1546.961731946386
6,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,Na_uM",1655.4173228423804,1685.7370042095583,1767.391445830679
6,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,K_uM",1456.698693196404,1487.018374563582,1569.2784035172087
6,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,SO4_uM",910.7949690723644,941.1146504395425,1023.041197191554
6,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,Cl_uM",1966.6603333594503,1996.9800147266283,2076.286615045926
6,"Temp_C,pH,DIC_mM,Ca_uM,Na_uM,K_uM",994.6991513939275,1025.0188327611056,1107.2881802356076
6,"Temp_C,pH,DIC_mM,Ca_uM,Na_uM,SO4_uM",-1331.359736829958,-1301.04005546278,-1220.3799895806483
6,"Temp_C,pH,DIC_mM,Ca_uM,Na_uM,Cl_uM",1048.7266937622667,1079.0463751294446,1161.3123121987269
6,"Temp_C,pH,DIC_mM,Ca_uM,K_uM,SO4_uM",1107.0119496409282,1137.3316310081061,1219.5889737883736
6,"Temp_C,pH,DIC_mM,Ca_uM,K_uM,Cl_uM",972.030245758745,1002.349927125923,1084.6188511695434
6,"Temp_C,pH,DIC_mM,Ca_uM,SO4_uM,Cl_uM",234.88481494830262,265.20449631548064,347.3442887491252
6,"Temp_C,pH,DIC_mM,Mg_uM,Na_uM,K_uM",2062.920439644641,2093.240121011819,2175.4146434964227
6,"Temp_C,pH,DIC_mM,Mg_uM,Na_uM,SO4_uM",2020.1204394285382,2050.440120795716,2132.5645767049095
6,"Temp_C,pH,DIC_mM,Mg_uM,Na_uM,Cl_uM",2465.522785521675,2495.842466888853,2541.7985304083754
6,"Temp_C,pH,DIC_mM,Mg_uM,K_uM,SO4_uM",2280.447440405576,2310.767121772754,2393.025535613932
6,"Temp_C,pH,DIC_mM,Mg_uM,K_uM,Cl_uM",2304.1136941221594,2334.4333754893373,2410.403776261364
6,"Temp_C,pH,DIC_mM,Mg_uM,SO4_uM,Cl_uM",2312.9388090341927,2343.2584904013706,2421.1686581235494
6,"Temp_C,pH,DIC_mM,Na_uM,K_uM,SO4_uM",1999.207058942534,2029.526740309712,2111.7818757420905
6,"Temp_C,pH,DIC_mM,Na_uM,K_uM,Cl_uM",1104.604312959108,1134.923994326286,1217.1933449890842
6,"Temp_C,pH,DIC_mM,Na_uM,SO4_uM,Cl_uM",1455.7407782840596,1486.0604596512376,1568.3299394993942
6,"Temp_C,pH,DIC_mM,K_uM,SO4_uM,Cl_uM",2353.2309791234566,2383.5506604906345,2465.769765392355
6,"Temp_C,pH,Ca_uM,Mg_uM,Na_uM,K_uM",-1632.1097335685654,-1601.7900522013874,-1519.5394721896212
6,"Temp_C,pH,Ca_uM,Mg_uM,Na_uM,SO4_uM",950.8814200646274,981.2011014318055,1042.116551961737
6,"Temp_C,pH,Ca_uM,Mg_uM,Na_uM,Cl_uM",1072.7349930696141,1103.054674436792,1185.3228472576607
6,"Temp_C,pH,Ca_uM,Mg_uM,K_uM,SO4_uM",993.8854297136111,1024.205111080789,1106.471485377235
6,"Temp_C,pH,Ca_uM,Mg_uM,K_uM,Cl_uM",670.6028084647751,700.9224898319532,783.1827624937256
6,"Temp_C,pH,Ca_uM,Mg_uM,SO4_uM,Cl_uM",941.5120638761565,971.8317452433346,1054.0892601272035
6,"Temp_C,pH,Ca_uM,Na_uM,K_uM,SO4_uM",546.7173658288194,577.0370471959975,652.5235874211539
6,"Temp_C,pH,Ca_uM,Na_uM,K_uM,Cl_uM",1042.6847729321491,1073.004454299327,1155.220306048684
6,"Temp_C,pH,Ca_uM,Na_uM,SO4_uM,Cl_uM",1069.3821904324097,1099.7018717995877,1157.1149713872467
6,"Temp_C,pH,Ca_uM,K_uM,SO4_uM,Cl_uM",277.07909234837473,307.39877371555275,387.5872879384374
6,"Temp_C,pH,Mg_uM,Na_uM,K_uM,SO4_uM",1902.7502693837841,1933.069950750962,2015.3394326160824
6,"Temp_C,pH,Mg_uM,Na_uM,K_uM,Cl_uM",1515.3064766859677,1545.6261580531457,1627.8915976519033
6,"Temp_C,pH,Mg_uM,Na_uM,SO4_uM,Cl_uM",1160.7403855460614,1191.0600669132393,1273.327202576224
6,"Temp_C,pH,Mg_uM,K_uM,SO4_uM,Cl_uM",2278.6969197652234,2309.0166011324013,2391.2825736070195
6,"Temp_C,pH,Na_uM,K_uM,SO4_uM,Cl_uM",1337.1670368232458,1367.4867181904237,1445.7945758560754
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM",2023.1002766658787,2053.419958033057,2135.6894397587544
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM",1917.8188474502895,1948.1385288174674,2030.4080109196998
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,SO4_uM",1431.4129339426306,1461.7326153098086,1544.0020813062124
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,Cl_uM",518.0361123325528,548.3557936997308,630.6252758971166
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM",1066.1488503553985,1096.4685317225765,1178.7380139436812
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,Na_uM,SO4_uM",1424.4464818922497,1454.7661632594277,1537.0356429454419
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,Na_uM,Cl_uM",1041.863859015591,1072.183540382769,1154.453022603893
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,K_uM,SO4_uM",919.8842626336727,950.2039440008508,1032.4734257947855
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,K_uM,Cl_uM",1041.1039534563918,1071.4236348235697,1153.6931170407915
6,"Temp_C,DOC_M,DIC_mM,Ca_uM,SO4_uM,Cl_uM",690.9692349751186,721.2889163422967,803.5583970690001
6,"Temp_C,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM",471.75752077492723,502.07720214210525,584.34667724641
6,"Temp_C,DOC_M,DIC_mM,Mg_uM,Na_uM,SO4_uM",2230.092008842284,2260.411690209462,2342.681172431026
6,"Temp_C,DOC_M,DIC_mM,Mg_uM,Na_uM,Cl_uM",719.4395790853224,749.7592604525005,832.0287262306266
6,"Temp_C,DOC_M,DIC_mM,Mg_uM,K_uM,SO4_uM",1991.3793244122976,2021.6990057794756,2103.968472209558
6,"Temp_C,DOC_M,DIC_mM,Mg_uM,K_uM,Cl_uM",762.1342461214023,792.4539274885803,874.7233817424084
6,"Temp_C,DOC_M,DIC_mM,Mg_uM,SO4_uM,Cl_uM",617.5365959391527,647.8562773063308,730.1257591688767
6,"Temp_C,DOC_M,DIC_mM,Na_uM,K_uM,SO4_uM",1113.0370749046472,1143.3567562718251,1225.6262384646097
6,"Temp_C,DOC_M,DIC_mM,Na_uM,K_uM,Cl_uM",1080.1758893505923,1110.4955707177703,1192.7650529393973
6,"Temp_C,DOC_M,DIC_mM,Na_uM,SO4_uM,Cl_uM",1174.2323410717372,1204.5520224389152,1286.8215045390607
6,"Temp_C,DOC_M,DIC_mM,K_uM,SO4_uM,Cl_uM",1176.8616710307404,1207.1813523979183,1289.4508341689113
6,"Temp_C,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM",1516.7446141493608,1547.0642955165388,1629.3337777376744
6,"Temp_C,DOC_M,Ca_uM,Mg_uM,Na_uM,SO4_uM",-157.31456382889328,-126.99488246171526,-44.72540029706474
6,"Temp_C,DOC_M,Ca_uM,Mg_uM,Na_uM,Cl_uM",1498.5931674187402,1528.9128487859182,1611.1823310074299
6,"Temp_C,DOC_M,Ca_uM,Mg_uM,K_uM,SO4_uM",863.911858154999,894.2315395221771,976.501021729734
6,"Temp_C,DOC_M,Ca_uM,Mg_uM,K_uM,Cl_uM",1499.7270345099696,1530.0467158771476,1612.3161980988082
6,"Temp_C,DOC_M,Ca_uM,Mg_uM,SO4_uM,Cl_uM",1327.209672375124,1357.529353742302,1439.798835759191
6,"Temp_C,DOC_M,Ca_uM,Na_uM,K_uM,SO4_uM",2322.928684111217,2353.248365478395,2435.5178476492765
6,"Temp_C,DOC_M,Ca_uM,Na_uM,K_uM,Cl_uM",506.9464225440239,537.266103911202,619.5355823153977
6,"Temp_C,DOC_M,Ca_uM,Na_uM,SO4_uM,Cl_uM",2322.2576460381683,2352.5773274053463,2434.8468096254473
6,"Temp_C,DOC_M,Ca_uM,K_uM,SO4_uM,Cl_uM",2325.285019396424,2355.604700763602,2437.8741829623323
6,"Temp_C,DOC_M,Mg_uM,Na_uM,K_uM,SO4_uM",1585.329850027701,1615.649531394879,1697.9190136143902
6,"Temp_C,DOC_M,Mg_uM,Na_uM,K_uM,Cl_uM",1558.5559014458906,1588.8755828130686,1671.1450650347167
6,"Temp_C,DOC_M,Mg_uM,Na_uM,SO4_uM,Cl_uM",1598.8464442559496,1629.1661256231275,1711.4356078446292
6,"Temp_C,DOC_M,Mg_uM,K_uM,SO4_uM,Cl_uM",1598.2823482885701,1628.602029655748,1710.8715118709654
6,"Temp_C,DOC_M,Na_uM,K_uM,SO4_uM,Cl_uM",1883.7205208615262,1914.0402022287042,1996.3096844503648
6,"Temp_C,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM",1786.922533539741,1817.242214906919,1896.5537108512542
6,"Temp_C,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM",1795.5329889436175,1825.8526703107955,1890.0279155771314
6,"Temp_C,DIC_mM,Ca_uM,Mg_uM,Na_uM,Cl_uM",1861.7667251447224,1892.0864065119003,1967.3959392617728
6,"Temp_C,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM",804.1330561797374,834.4527375469155,916.6918849047094
6,"Temp_C,DIC_mM,Ca_uM,Mg_uM,K_uM,Cl_uM",1919.1749796753306,1949.4946610425086,2029.4816584302625
6,"Temp_C,DIC_mM,Ca_uM,Mg_uM,SO4_uM,Cl_uM",1006.5223449623082,1036.8420263294863,1119.1114997753043
6,"Temp_C,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM",125.03757792594803,155.35725929312605,235.62626002020863
6,"Temp_C,DIC_mM,Ca_uM,Na_uM,K_uM,Cl_uM",1130.6006841191816,1160.9203654863595,1243.1820174809602
6,"Temp_C,DIC_mM,Ca_uM,Na_uM,SO4_uM,Cl_uM",551.7393193397492,582.0590007069272,652.005841778415
6,"Temp_C,DIC_mM,Ca_uM,K_uM,SO4_uM,Cl_uM",409.805142178207,440.124823545385,480.377688248604
6,"Temp_C,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM",2034.5965465316253,2064.9162278988033,2146.8293659056344
6,"Temp_C,DIC_mM,Mg_uM,Na_uM,K_uM,Cl_uM",1389.0322179909638,1419.3518993581417,1496.41237507598
6,"Temp_C,DIC_mM,Mg_uM,Na_uM,SO4_uM,Cl_uM",2160.1976816081574,2190.5173629753353,2269.9454168679836
6,"Temp_C,DIC_mM,Mg_uM,K_uM,SO4_uM,Cl_uM",2315.138883575345,2345.458564942523,2424.03033136573
6,"Temp_C,DIC_mM,Na_uM,K_uM,SO4_uM,Cl_uM",956.3490678033766,986.6687491705546,1066.7726114956033
6,"Temp_C,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",1038.400586097087,1068.720267464265,1150.9131889516475
6,"Temp_C,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",1563.7402106087138,1594.0598919758918,1676.3293331064754
6,"Temp_C,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",911.060506960287,941.380188327465,1023.3844982136677
6,"Temp_C,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",1024.7983793236322,1055.1180606908104,1124.614061088394
6,"Temp_C,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",2205.4425774271904,2235.7622587943683,2318.0300684947956
6,"Temp_C,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",1550.7795315459161,1581.099212913094,1663.350543585044
6,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM",1131.766380494023,1162.086061861201,1244.3555431250086
6,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM",2004.0394123670108,2034.3590937341887,2116.62838516246
6,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,SO4_uM",1486.7811658207893,1517.1008471879672,1599.3703265980814
6,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Cl_uM",263.42448745430306,293.7441688214811,376.0135791239873
6,"pH,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM",1063.7824108081534,1094.1020921753313,1176.3715743902112
6,"pH,DOC_M,DIC_mM,Ca_uM,Na_uM,SO4_uM",685.5794913895088,715.8991727566869,798.1686549713959
6,"pH,DOC_M,DIC_mM,Ca_uM,Na_uM,Cl_uM",1035.122482285222,1065.4421636524,1147.7108579786072
6,"pH,DOC_M,DIC_mM,Ca_uM,K_uM,SO4_uM",155.35299490116182,185.67267626833984,267.9421531505395
6,"pH,DOC_M,DIC_mM,Ca_uM,K_uM,Cl_uM",1054.0817372776567,1084.4014186448346,1166.6709006646004
6,"pH,DOC_M,DIC_mM,Ca_uM,SO4_uM,Cl_uM",788.7320731290808,819.0517544962589,901.3212365042413
6,"pH,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM",1396.3281454380312,1426.6478268052092,1508.9134271727585
6,"pH,DOC_M,DIC_mM,Mg_uM,Na_uM,SO4_uM",1425.5589035381997,1455.8785849053777,1538.1479081661737
6,"pH,DOC_M,DIC_mM,Mg_uM,Na_uM,Cl_uM",-152.29902130627667,-121.97933993909865,-39.7139832299294
6,"pH,DOC_M,DIC_mM,Mg_uM,K_uM,SO4_uM",1970.8190991507063,2001.1387805178842,2083.4079911124945
6,"pH,DOC_M,DIC_mM,Mg_uM,K_uM,Cl_uM",148.77704666741042,179.09672803458844,261.3662083915191
6,"pH,DOC_M,DIC_mM,Mg_uM,SO4_uM,Cl_uM",382.01557502856485,412.3352563957429,494.6047168139896
6,"pH,DOC_M,DIC_mM,Na_uM,K_uM,SO4_uM",1112.3428482269119,1142.6625295940898,1224.9320118150522
6,"pH,DOC_M,DIC_mM,Na_uM,K_uM,Cl_uM",1054.1806069420568,1084.5002883092347,1166.7689821840686
6,"pH,DOC_M,DIC_mM,Na_uM,SO4_uM,Cl_uM",965.7959063646055,996.1155877317835,1078.3840130744047
6,"pH,DOC_M,DIC_mM,K_uM,SO4_uM,Cl_uM",1052.541268056476,1082.860949423654,1165.13042219291
6,"pH,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM",1618.5673371276737,1648.8870184948516,1731.156498249227
6,"pH,DOC_M,Ca_uM,Mg_uM,Na_uM,SO4_uM",1149.8575989647713,1180.1772803319493,1262.446762225625
6,"pH,DOC_M,Ca_uM,Mg_uM,Na_uM,Cl_uM",2100.133972325886,2130.453653693064,2212.72313099001
6,"pH,DOC_M,Ca_uM,Mg_uM,K_uM,SO4_uM",507.2299463950679,537.5496277622459,619.8191071012784
6,"pH,DOC_M,Ca_uM,Mg_uM,K_uM,Cl_uM",1692.890782148285,1723.210463515463,1805.4798755024299
6,"pH,DOC_M,Ca_uM,Mg_uM,SO4_uM,Cl_uM",1258.4145520094874,1288.7342333766653,1371.003715199333
6,"pH,DOC_M,Ca_uM,Na_uM,K_uM,SO4_uM",-134.67726719278983,-104.3575858256118,-22.08811390602473
6,"pH,DOC_M,Ca_uM,Na_uM,K_uM,Cl_uM",1089.704803830475,1120.024485197653,1202.2939662708573
6,"pH,DOC_M,Ca_uM,Na_uM,SO4_uM,Cl_uM",468.87481975015294,499.19450111733096,581.4639804959826
6,"pH,DOC_M,Ca_uM,K_uM,SO4_uM,Cl_uM",-41.45421406250681,-11.13453269532878,71.13494370843914
6,"pH,DOC_M,Mg_uM,Na_uM,K_uM,SO4_uM",1637.6302044515871,1667.949885818765,1750.219364914854
6,"pH,DOC_M,Mg_uM,Na_uM,K_uM,Cl_uM",1646.772583261261,1677.092264628439,1759.3511949415065
6,"pH,DOC_M,Mg_uM,Na_uM,SO4_uM,Cl_uM",1893.9304317929036,1924.2501131600816,2006.5081217616023
6,"pH,DOC_M,Mg_uM,K_uM,SO4_uM,Cl_uM",1680.753074342322,1711.0727557095,1793.342217890233
6,"pH,DOC_M,Na_uM,K_uM,SO4_uM,Cl_uM",1281.8184899211383,1312.1381712883162,1394.4076511424068
6,"pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM",1826.0571920104217,1856.3768733775996,1938.4814376250163
6,"pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM",1226.6195211555566,1256.9392025227346,1310.1924004119262
6,"pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,Cl_uM",1514.278866895679,1544.5985482628569,1624.7883143909526
